commune_id,commune_name,quartier_id,quartier_name,adresse_id,adresse_name,type_collecte,jour,type_semaine
1,FORT-DE-FRANCE,65,JULES BEAUNES,520,Chemin Garçon,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,65,JULES BEAUNES,520,Chemin Garçon,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,65,JULES BEAUNES,520,Chemin Garçon,"Encombrants, déchets verts, DEEE (électroménagers)",Mercredi,
1,FORT-DE-FRANCE,65,JULES BEAUNES,520,Chemin Garçon,Emballages (bac jaune),Lundi,Paire
1,FORT-DE-FRANCE,66,KERLYS,521,Rue de Kerlys,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,66,KERLYS,521,Rue de Kerlys,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,66,KERLYS,521,Rue de Kerlys,Ordures ménagères (bac gris),Samedi,
1,FORT-DE-FRANCE,66,KERLYS,521,Rue de Kerlys,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,66,KERLYS,521,Rue de Kerlys,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,66,KERLYS,522,Rue du Tulipier,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,66,KERLYS,522,Rue du Tulipier,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,66,KERLYS,522,Rue du Tulipier,Ordures ménagères (bac gris),Samedi,
1,FORT-DE-FRANCE,66,KERLYS,522,Rue du Tulipier,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,66,KERLYS,522,Rue du Tulipier,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,66,KERLYS,523,Rue Faubourg La Camille,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,66,KERLYS,523,Rue Faubourg La Camille,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,66,KERLYS,523,Rue Faubourg La Camille,Ordures ménagères (bac gris),Samedi,
1,FORT-DE-FRANCE,66,KERLYS,523,Rue Faubourg La Camille,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,66,KERLYS,523,Rue Faubourg La Camille,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,66,KERLYS,524,Rue Saint-Christophe,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,66,KERLYS,524,Rue Saint-Christophe,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,66,KERLYS,524,Rue Saint-Christophe,Ordures ménagères (bac gris),Samedi,
1,FORT-DE-FRANCE,66,KERLYS,524,Rue Saint-Christophe,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,66,KERLYS,524,Rue Saint-Christophe,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,66,KERLYS,525,Rue Tamarin des Indes,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,66,KERLYS,525,Rue Tamarin des Indes,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,66,KERLYS,525,Rue Tamarin des Indes,Ordures ménagères (bac gris),Samedi,
1,FORT-DE-FRANCE,66,KERLYS,525,Rue Tamarin des Indes,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,66,KERLYS,525,Rue Tamarin des Indes,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,66,KERLYS,526,Technopole,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,66,KERLYS,526,Technopole,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,66,KERLYS,526,Technopole,Ordures ménagères (bac gris),Samedi,
1,FORT-DE-FRANCE,66,KERLYS,526,Technopole,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,66,KERLYS,526,Technopole,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,66,KERLYS,527,Technopôle de Kerlys Bât D1/D2 à la rue Saint Christophe,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,66,KERLYS,527,Technopôle de Kerlys Bât D1/D2 à la rue Saint Christophe,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,66,KERLYS,527,Technopôle de Kerlys Bât D1/D2 à la rue Saint Christophe,Ordures ménagères (bac gris),Samedi,
1,FORT-DE-FRANCE,66,KERLYS,527,Technopôle de Kerlys Bât D1/D2 à la rue Saint Christophe,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,66,KERLYS,527,Technopôle de Kerlys Bât D1/D2 à la rue Saint Christophe,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,66,KERLYS,528,ZAC du Centre d'Affaires de Kerlys,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,66,KERLYS,528,ZAC du Centre d'Affaires de Kerlys,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,66,KERLYS,528,ZAC du Centre d'Affaires de Kerlys,Ordures ménagères (bac gris),Samedi,
1,FORT-DE-FRANCE,66,KERLYS,528,ZAC du Centre d'Affaires de Kerlys,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,66,KERLYS,528,ZAC du Centre d'Affaires de Kerlys,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,66,KERLYS,529,Zône Artisanale de Kerlys,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,66,KERLYS,529,Zône Artisanale de Kerlys,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,66,KERLYS,529,Zône Artisanale de Kerlys,Ordures ménagères (bac gris),Samedi,
1,FORT-DE-FRANCE,66,KERLYS,529,Zône Artisanale de Kerlys,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,66,KERLYS,529,Zône Artisanale de Kerlys,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,530,Impasse Albert Moscou,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,67,LA FERME,530,Impasse Albert Moscou,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,67,LA FERME,530,Impasse Albert Moscou,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,530,Impasse Albert Moscou,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,531,Impasse de la Corbeille Fleurie,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,67,LA FERME,531,Impasse de la Corbeille Fleurie,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,67,LA FERME,531,Impasse de la Corbeille Fleurie,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,531,Impasse de la Corbeille Fleurie,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,532,Impasse du Hameau Fleuri,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,67,LA FERME,532,Impasse du Hameau Fleuri,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,67,LA FERME,532,Impasse du Hameau Fleuri,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,532,Impasse du Hameau Fleuri,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,533,Impasse du Panier Caraïbe,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,67,LA FERME,533,Impasse du Panier Caraïbe,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,67,LA FERME,533,Impasse du Panier Caraïbe,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,533,Impasse du Panier Caraïbe,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,534,Lotissement La Ferme,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,67,LA FERME,534,Lotissement La Ferme,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,67,LA FERME,534,Lotissement La Ferme,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,534,Lotissement La Ferme,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,535,Lotissement Privé à Hameau Fleuri,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,67,LA FERME,535,Lotissement Privé à Hameau Fleuri,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,67,LA FERME,535,Lotissement Privé à Hameau Fleuri,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,535,Lotissement Privé à Hameau Fleuri,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,536,Résidence Les Alpinias,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,67,LA FERME,536,Résidence Les Alpinias,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,67,LA FERME,536,Résidence Les Alpinias,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,67,LA FERME,536,Résidence Les Alpinias,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,536,Résidence Les Alpinias,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,537,Rue Albert Moscou,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,67,LA FERME,537,Rue Albert Moscou,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,67,LA FERME,537,Rue Albert Moscou,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,537,Rue Albert Moscou,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,538,Rue de la Courtille,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,67,LA FERME,538,Rue de la Courtille,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,67,LA FERME,538,Rue de la Courtille,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,67,LA FERME,538,Rue de la Courtille,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,538,Rue de la Courtille,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,539,Rue de la Ferme,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,67,LA FERME,539,Rue de la Ferme,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,67,LA FERME,539,Rue de la Ferme,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,67,LA FERME,539,Rue de la Ferme,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,539,Rue de la Ferme,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,540,Rue du Hameau Fleuri,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,67,LA FERME,540,Rue du Hameau Fleuri,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,67,LA FERME,540,Rue du Hameau Fleuri,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,540,Rue du Hameau Fleuri,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,67,LA FERME,541,Voie Privée Fer à Cheval,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,67,LA FERME,541,Voie Privée Fer à Cheval,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,67,LA FERME,541,Voie Privée Fer à Cheval,"Encombrants, déchets verts, DEEE (électroménagers)",Lundi,
1,FORT-DE-FRANCE,67,LA FERME,541,Voie Privée Fer à Cheval,Emballages (bac jaune),Lundi,Impaire
1,FORT-DE-FRANCE,68,LA MEYNARD,542,Cité La Meynard,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,542,Cité La Meynard,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,542,Cité La Meynard,Ordures ménagères (bac gris),Samedi,
1,FORT-DE-FRANCE,68,LA MEYNARD,542,Cité La Meynard,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,542,Cité La Meynard,Emballages (bac jaune),Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,543,Collège de La Meynard,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,543,Collège de La Meynard,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,543,Collège de La Meynard,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,544,Résidence Bel Air,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,544,Résidence Bel Air,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,544,Résidence Bel Air,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,545,Résidence Duo,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,545,Résidence Duo,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,545,Résidence Duo,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,546,Résidence Harmonia,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,546,Résidence Harmonia,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,546,Résidence Harmonia,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,547,Résidence La Lin Klè,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,547,Résidence La Lin Klè,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,547,Résidence La Lin Klè,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,548,Résidence La Meynard Hôpital,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,548,Résidence La Meynard Hôpital,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,548,Résidence La Meynard Hôpital,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,548,Résidence La Meynard Hôpital,Emballages (bac jaune),Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,549,Résidence La Meynard Le Château,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,549,Résidence La Meynard Le Château,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,549,Résidence La Meynard Le Château,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,549,Résidence La Meynard Le Château,Emballages (bac jaune),Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,550,Résidence Le Verseau,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,550,Résidence Le Verseau,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,68,LA MEYNARD,550,Résidence Le Verseau,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,550,Résidence Le Verseau,Emballages (bac jaune),Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,551,Résidence Maestrio,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,551,Résidence Maestrio,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,551,Résidence Maestrio,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,552,Résidence Pierre Chant,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,552,Résidence Pierre Chant,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,552,Résidence Pierre Chant,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,553,Résidence Prestige de La Meynard,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,553,Résidence Prestige de La Meynard,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,68,LA MEYNARD,553,Résidence Prestige de La Meynard,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,553,Résidence Prestige de La Meynard,Emballages (bac jaune),Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,554,Résidence Trille,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,554,Résidence Trille,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,554,Résidence Trille,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,555,Résidence Voix de Ville,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,555,Résidence Voix de Ville,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,555,Résidence Voix de Ville,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,556,Route de La Meynard,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,556,Route de La Meynard,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,68,LA MEYNARD,556,Route de La Meynard,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,556,Route de La Meynard,Emballages (bac jaune),Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,557,Voix de Ville,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,557,Voix de Ville,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,557,Voix de Ville,Ordures ménagères (bac gris),Samedi,
1,FORT-DE-FRANCE,68,LA MEYNARD,557,Voix de Ville,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,558,Résidence La Meynard,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,68,LA MEYNARD,558,Résidence La Meynard,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,68,LA MEYNARD,558,Résidence La Meynard,"Encombrants, déchets verts, DEEE (électroménagers)",Jeudi,Paire
1,FORT-DE-FRANCE,68,LA MEYNARD,558,Résidence La Meynard,Emballages (bac jaune),Jeudi,Paire
1,FORT-DE-FRANCE,69,SAINTE THERESE,559,Le Port,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,69,SAINTE THERESE,559,Le Port,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,69,SAINTE THERESE,559,Le Port,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,69,SAINTE THERESE,559,Le Port,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,560,Avenue de la Plaine,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,70,MONTGERALD,560,Avenue de la Plaine,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,70,MONTGERALD,560,Avenue de la Plaine,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,70,MONTGERALD,560,Avenue de la Plaine,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,560,Avenue de la Plaine,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,70,MONTGERALD,561,Avenue de la Vallée,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,70,MONTGERALD,561,Avenue de la Vallée,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,70,MONTGERALD,561,Avenue de la Vallée,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,70,MONTGERALD,561,Avenue de la Vallée,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,561,Avenue de la Vallée,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,70,MONTGERALD,562,Avenue des Balcons,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,70,MONTGERALD,562,Avenue des Balcons,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,70,MONTGERALD,562,Avenue des Balcons,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,70,MONTGERALD,562,Avenue des Balcons,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,562,Avenue des Balcons,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,70,MONTGERALD,563,Avenue des Hameaux,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,70,MONTGERALD,563,Avenue des Hameaux,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,70,MONTGERALD,563,Avenue des Hameaux,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,70,MONTGERALD,563,Avenue des Hameaux,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,563,Avenue des Hameaux,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,70,MONTGERALD,564,Avenue des Versants,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,70,MONTGERALD,564,Avenue des Versants,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,70,MONTGERALD,564,Avenue des Versants,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,70,MONTGERALD,564,Avenue des Versants,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,564,Avenue des Versants,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,70,MONTGERALD,565,Avenue du Parc de Montgérald,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,70,MONTGERALD,565,Avenue du Parc de Montgérald,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,70,MONTGERALD,565,Avenue du Parc de Montgérald,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,70,MONTGERALD,565,Avenue du Parc de Montgérald,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,565,Avenue du Parc de Montgérald,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,70,MONTGERALD,566,Avenue Louis Domergue,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,70,MONTGERALD,566,Avenue Louis Domergue,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,70,MONTGERALD,566,Avenue Louis Domergue,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,70,MONTGERALD,566,Avenue Louis Domergue,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,566,Avenue Louis Domergue,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,70,MONTGERALD,567,Hameau du Sud,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,70,MONTGERALD,567,Hameau du Sud,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,70,MONTGERALD,567,Hameau du Sud,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,70,MONTGERALD,567,Hameau du Sud,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,567,Hameau du Sud,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,70,MONTGERALD,568,Immeuble Trident,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,70,MONTGERALD,568,Immeuble Trident,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,70,MONTGERALD,568,Immeuble Trident,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,70,MONTGERALD,568,Immeuble Trident,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,568,Immeuble Trident,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,70,MONTGERALD,569,L.T.S Montgérald Bât 8 : AMTG Sport,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,70,MONTGERALD,569,L.T.S Montgérald Bât 8 : AMTG Sport,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,70,MONTGERALD,569,L.T.S Montgérald Bât 8 : AMTG Sport,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,70,MONTGERALD,569,L.T.S Montgérald Bât 8 : AMTG Sport,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,569,L.T.S Montgérald Bât 8 : AMTG Sport,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,70,MONTGERALD,570,Résidence Montgérald,Ordures ménagères (bac gris),Lundi,
1,FORT-DE-FRANCE,70,MONTGERALD,570,Résidence Montgérald,Ordures ménagères (bac gris),Mercredi,
1,FORT-DE-FRANCE,70,MONTGERALD,570,Résidence Montgérald,Ordures ménagères (bac gris),Vendredi,
1,FORT-DE-FRANCE,70,MONTGERALD,570,Résidence Montgérald,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,70,MONTGERALD,570,Résidence Montgérald,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,71,MONTGERALD,571,Lotissement Montgérald,Ordures ménagères (bac gris),Mardi,
1,FORT-DE-FRANCE,71,MONTGERALD,571,Lotissement Montgérald,Ordures ménagères (bac gris),Jeudi,
1,FORT-DE-FRANCE,71,MONTGERALD,571,Lotissement Montgérald,"Encombrants, déchets verts, DEEE (électroménagers)",Mardi,
1,FORT-DE-FRANCE,71,MONTGERALD,571,Lotissement Montgérald,Emballages (bac jaune),Mercredi,Impaire
1,FORT-DE-FRANCE,71,MONTGERALD,572,Résidence Mercure,Ordures ménagères (bac gris),Mardi,
